age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,jobEnc,maritalEnc,educationEnc,defaultEnc,housingEnc,loanEnc,contactEnc,monthEnc,poutcomeEnc,depositEnc
75,retired,married,tertiary,no,6027.0,no,no,cellular,14.0,may,809,1,179,4,success,yes,5.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
24,management,single,tertiary,no,1.0,no,no,cellular,14.0,may,396,5,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
46,management,married,tertiary,no,349.0,no,no,cellular,14.0,may,466,4,88,3,success,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
27,student,single,tertiary,no,39.0,no,no,cellular,17.0,may,379,1,258,10,other,yes,8.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0
52,management,married,tertiary,no,583.0,no,no,cellular,17.0,may,376,1,181,3,success,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
38,management,married,tertiary,no,1276.0,no,no,cellular,17.0,may,272,2,182,3,success,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
33,management,single,tertiary,no,2364.0,no,no,cellular,17.0,may,508,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
53,admin.,married,secondary,no,53.0,yes,no,cellular,18.0,may,387,1,-1,0,unknown,yes,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0
64,retired,married,secondary,no,1612.0,no,no,cellular,18.0,may,336,1,89,5,failure,yes,5.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
84,retired,divorced,primary,no,639.0,no,no,telephone,18.0,may,353,3,-1,0,unknown,yes,5.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0
62,retired,married,secondary,no,3114.0,no,no,cellular,18.0,may,243,2,186,1,success,yes,5.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
41,admin.,married,tertiary,no,1.0,yes,no,telephone,18.0,may,327,2,361,3,failure,yes,0.0,1.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0
29,admin.,single,secondary,no,1070.0,yes,no,unknown,19.0,may,30,1,357,1,other,yes,0.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,1.0,1.0
53,technician,married,secondary,no,195.0,yes,no,cellular,19.0,may,472,1,90,6,success,yes,9.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,1.0
30,technician,single,secondary,no,3144.0,no,no,cellular,19.0,may,212,2,-1,0,unknown,yes,9.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
37,management,married,tertiary,no,3236.0,no,no,cellular,20.0,may,291,2,202,5,other,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0
78,retired,married,unknown,no,3208.0,no,no,telephone,20.0,may,351,3,-1,0,unknown,yes,5.0,1.0,3.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0
47,blue-collar,married,secondary,no,1568.0,yes,no,cellular,21.0,may,226,3,91,8,success,yes,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,1.0
61,technician,married,secondary,no,1191.0,no,no,cellular,21.0,may,214,4,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
46,self-employed,married,secondary,no,706.0,no,no,cellular,21.0,may,588,1,386,3,failure,yes,6.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
31,unemployed,single,secondary,no,2616.0,no,no,cellular,21.0,may,374,1,185,2,other,yes,10.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0
21,student,single,secondary,no,215.0,no,no,cellular,24.0,may,382,1,89,7,success,yes,8.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
71,retired,married,primary,no,3230.0,no,no,cellular,24.0,may,341,2,133,3,failure,yes,5.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
52,admin.,single,secondary,no,726.0,yes,no,cellular,24.0,may,699,1,378,9,failure,yes,0.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0
25,student,single,secondary,no,3713.0,no,no,cellular,24.0,may,323,2,353,3,other,yes,8.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0
60,technician,married,secondary,no,0.0,no,no,cellular,25.0,may,641,4,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
30,admin.,single,secondary,no,265.0,yes,no,cellular,25.0,may,681,1,181,2,success,yes,0.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,1.0
29,unemployed,single,tertiary,no,70.0,no,no,cellular,25.0,may,393,1,-1,0,unknown,yes,10.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
52,management,married,tertiary,no,388.0,no,no,cellular,25.0,may,272,1,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
59,management,married,primary,no,1727.0,no,no,telephone,25.0,may,500,4,358,2,failure,yes,4.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0
38,technician,married,secondary,no,205.0,no,no,cellular,26.0,may,332,1,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
33,services,single,secondary,no,2881.0,no,no,cellular,26.0,may,289,1,328,1,success,yes,7.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
31,technician,single,secondary,no,846.0,no,no,cellular,26.0,may,405,3,205,2,failure,yes,9.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
40,technician,married,secondary,no,2266.0,no,no,cellular,26.0,may,175,3,89,7,other,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0
28,technician,married,secondary,no,742.0,no,no,cellular,26.0,may,236,1,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
66,management,married,unknown,no,2149.0,yes,no,cellular,26.0,may,135,2,90,11,success,yes,4.0,1.0,3.0,0.0,1.0,0.0,0.0,8.0,2.0,1.0
32,admin.,single,secondary,no,344.0,no,no,cellular,26.0,may,530,2,-1,0,unknown,yes,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
67,retired,married,primary,no,1430.0,no,no,telephone,26.0,may,283,2,135,5,success,yes,5.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0
39,unemployed,divorced,secondary,no,265.0,yes,no,unknown,27.0,may,93,1,555,2,other,yes,10.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,1.0,1.0
46,housemaid,married,secondary,no,38.0,no,no,cellular,27.0,may,181,3,183,1,success,yes,3.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
54,retired,married,secondary,no,3538.0,no,no,cellular,27.0,may,820,1,-1,0,unknown,yes,5.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
47,services,divorced,unknown,no,973.0,no,no,cellular,27.0,may,489,1,479,1,failure,yes,7.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
45,technician,married,secondary,no,1831.0,no,no,cellular,27.0,may,275,2,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
63,blue-collar,married,secondary,no,641.0,no,no,cellular,27.0,may,417,2,-1,0,unknown,yes,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
60,unemployed,married,secondary,no,1047.0,no,no,cellular,27.0,may,173,3,279,4,success,yes,10.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
29,management,married,tertiary,no,8103.0,no,no,cellular,28.0,may,473,3,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
33,services,single,unknown,no,523.0,yes,no,unknown,28.0,may,86,1,-1,0,unknown,yes,7.0,2.0,3.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
48,housemaid,married,secondary,no,0.0,no,no,cellular,28.0,may,270,5,-1,0,unknown,yes,3.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
26,technician,single,tertiary,no,515.0,no,no,cellular,31.0,may,775,1,-1,0,unknown,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
55,admin.,married,secondary,no,8304.0,no,no,cellular,1.0,jun,201,1,-1,0,unknown,yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
36,technician,married,secondary,no,1368.0,no,no,cellular,1.0,jun,516,1,292,5,failure,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
33,admin.,single,tertiary,no,272.0,yes,no,cellular,1.0,jun,326,1,237,2,failure,yes,0.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0
28,blue-collar,single,secondary,no,-46.0,yes,no,cellular,1.0,jun,154,2,91,12,success,yes,1.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0
28,services,single,secondary,no,168.0,no,no,cellular,1.0,jun,347,3,140,2,success,yes,7.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
31,management,single,tertiary,no,515.0,no,no,cellular,1.0,jun,296,5,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
28,management,single,tertiary,no,223.0,yes,no,cellular,1.0,jun,303,1,278,3,success,yes,4.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0
49,admin.,single,tertiary,no,228.0,yes,no,cellular,2.0,jun,407,1,92,1,success,yes,0.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0
27,blue-collar,single,tertiary,no,644.0,no,no,cellular,2.0,jun,657,1,182,1,success,yes,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
28,admin.,married,secondary,no,330.0,no,no,cellular,2.0,jun,226,2,182,4,success,yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
65,admin.,married,secondary,no,952.0,no,no,cellular,2.0,jun,310,1,-1,0,unknown,yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
30,technician,single,secondary,no,1165.0,no,no,cellular,4.0,jun,204,2,183,3,success,yes,9.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
38,admin.,married,secondary,no,0.0,yes,no,cellular,8.0,jun,187,1,181,2,success,yes,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0
36,technician,divorced,secondary,no,2823.0,yes,no,cellular,8.0,jun,215,1,371,6,failure,yes,9.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0
63,retired,divorced,secondary,no,1490.0,no,no,cellular,8.0,jun,506,1,-1,0,unknown,yes,5.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
63,retired,married,primary,no,48.0,no,no,cellular,9.0,jun,251,1,-1,0,unknown,yes,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
28,management,single,tertiary,no,187.0,no,no,cellular,9.0,jun,206,1,92,1,success,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
80,retired,married,secondary,no,8304.0,no,no,telephone,9.0,jun,712,1,64,12,failure,yes,5.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0
39,blue-collar,married,secondary,no,276.0,no,no,cellular,9.0,jun,334,2,-1,0,unknown,yes,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
31,management,single,tertiary,no,147.0,no,no,cellular,9.0,jun,163,2,92,3,success,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
39,services,married,secondary,no,323.0,no,no,cellular,9.0,jun,874,2,188,6,failure,yes,7.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
30,blue-collar,single,secondary,no,799.0,no,no,unknown,13.0,jun,674,1,-1,0,unknown,yes,1.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
67,retired,married,unknown,no,2540.0,no,no,telephone,14.0,jun,278,5,116,4,other,yes,5.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0
29,blue-collar,single,secondary,no,322.0,no,no,unknown,14.0,jun,434,1,96,6,other,yes,1.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0
36,management,married,tertiary,no,495.0,no,no,cellular,14.0,jun,187,1,94,9,success,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
24,student,single,unknown,no,358.0,no,no,cellular,14.0,jun,245,1,384,1,other,yes,8.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
30,technician,single,secondary,no,2371.0,no,no,cellular,14.0,jun,661,1,384,2,other,yes,9.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
21,student,single,unknown,no,53.0,no,no,cellular,14.0,jun,270,1,-1,0,unknown,yes,8.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
27,admin.,single,unknown,no,861.0,no,no,cellular,14.0,jun,212,4,-1,0,unknown,yes,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
56,admin.,married,secondary,no,602.0,no,no,cellular,14.0,jun,458,1,130,8,success,yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
66,admin.,married,secondary,no,4041.0,no,no,cellular,14.0,jun,713,2,-1,0,unknown,yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
71,retired,divorced,primary,no,275.0,no,no,cellular,14.0,jun,293,1,425,1,success,yes,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
26,services,single,tertiary,no,12.0,no,no,cellular,14.0,jun,563,1,181,10,failure,yes,7.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
62,retired,married,primary,no,1742.0,no,no,cellular,14.0,jun,167,2,98,6,other,yes,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
32,self-employed,single,tertiary,no,46.0,yes,no,cellular,14.0,jun,485,2,-1,0,unknown,yes,6.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0
68,retired,divorced,primary,no,2027.0,no,no,cellular,15.0,jun,619,2,92,2,success,yes,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
37,admin.,married,tertiary,no,3221.0,no,no,cellular,15.0,jun,379,2,376,13,other,yes,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
27,management,single,tertiary,no,1720.0,no,no,cellular,15.0,jun,910,1,224,3,success,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
45,technician,single,tertiary,no,2033.0,no,no,cellular,15.0,jun,243,5,285,2,success,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
64,retired,married,secondary,no,3189.0,no,no,telephone,15.0,jun,208,1,-1,0,unknown,yes,5.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0
38,student,divorced,tertiary,no,2946.0,no,no,cellular,16.0,jun,605,3,-1,0,unknown,yes,8.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
66,housemaid,married,primary,no,1230.0,no,no,cellular,16.0,jun,288,6,181,3,success,yes,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
30,management,single,tertiary,no,572.0,no,no,cellular,17.0,jun,339,3,183,2,success,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
39,technician,single,secondary,no,1435.0,no,no,cellular,17.0,jun,383,1,296,19,other,yes,9.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
24,technician,single,secondary,no,403.0,no,no,unknown,17.0,jun,247,1,-1,0,unknown,yes,9.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
49,technician,married,tertiary,no,1071.0,no,no,cellular,17.0,jun,169,1,-1,0,unknown,yes,9.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
34,management,married,tertiary,no,3301.0,yes,no,cellular,17.0,jun,485,2,227,4,failure,yes,4.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0
46,blue-collar,married,secondary,no,1723.0,no,no,cellular,17.0,jun,176,2,52,7,failure,yes,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
32,technician,single,tertiary,no,705.0,no,no,cellular,17.0,jun,544,1,-1,0,unknown,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
52,blue-collar,married,secondary,no,955.0,no,yes,cellular,17.0,jun,301,2,134,4,success,yes,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0
25,blue-collar,single,secondary,no,303.0,no,no,cellular,18.0,jun,252,1,92,1,success,yes,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
57,management,divorced,tertiary,no,3287.0,no,no,cellular,22.0,jun,867,1,84,3,success,yes,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
64,retired,divorced,primary,no,109.0,no,no,cellular,23.0,jun,706,1,225,2,success,yes,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
33,management,single,tertiary,no,224.0,no,no,cellular,23.0,jun,342,2,107,2,success,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
36,management,single,tertiary,no,538.0,no,no,cellular,23.0,jun,339,1,183,5,success,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
59,management,married,tertiary,no,5397.0,no,no,cellular,23.0,jun,671,3,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
25,student,single,secondary,no,1957.0,no,no,cellular,24.0,jun,1207,4,385,1,failure,yes,8.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
43,services,married,secondary,no,774.0,no,no,cellular,24.0,jun,482,1,91,2,success,yes,7.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
37,self-employed,single,tertiary,no,1188.0,no,no,cellular,24.0,jun,310,1,-1,0,unknown,yes,6.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
49,management,married,tertiary,no,1167.0,yes,yes,cellular,25.0,jun,213,6,150,8,failure,yes,4.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0
42,technician,divorced,tertiary,no,2611.0,yes,no,cellular,25.0,jun,300,1,389,3,failure,yes,9.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0
27,blue-collar,single,secondary,no,3145.0,no,no,cellular,25.0,jun,374,1,179,2,success,yes,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
29,technician,single,secondary,no,825.0,no,no,cellular,25.0,jun,472,2,-1,0,unknown,yes,9.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
37,technician,married,tertiary,no,122.0,no,no,cellular,25.0,jun,266,2,318,3,other,yes,9.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
47,management,single,tertiary,no,334.0,yes,no,cellular,28.0,jun,614,3,94,9,success,yes,4.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0
38,management,single,tertiary,no,623.0,no,no,cellular,28.0,jun,297,4,144,4,other,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
48,management,single,tertiary,no,86.0,no,no,cellular,28.0,jun,281,3,186,6,other,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
55,housemaid,divorced,primary,no,976.0,no,no,cellular,28.0,jun,345,1,94,3,other,yes,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
39,technician,single,tertiary,no,393.0,no,no,cellular,28.0,jun,325,1,94,1,success,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
49,admin.,single,secondary,no,293.0,no,no,cellular,28.0,jun,452,1,-1,0,unknown,yes,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
68,retired,divorced,primary,no,476.0,no,no,telephone,28.0,jun,363,1,-1,0,unknown,yes,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0
45,management,married,unknown,no,2724.0,no,no,cellular,28.0,jun,359,2,182,1,success,yes,4.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
67,retired,married,primary,no,2391.0,no,no,cellular,28.0,jun,737,6,186,10,other,yes,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
60,retired,married,secondary,no,11.0,no,no,cellular,29.0,jun,265,1,586,2,failure,yes,5.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
31,blue-collar,single,secondary,no,54.0,yes,no,cellular,29.0,jun,401,1,-1,0,unknown,yes,1.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0
58,blue-collar,married,primary,no,3109.0,no,no,cellular,29.0,jun,295,1,287,4,success,yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
41,admin.,married,secondary,no,3126.0,yes,no,cellular,29.0,jun,222,1,91,7,failure,yes,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0
23,services,single,secondary,no,488.0,no,no,cellular,29.0,jun,205,1,91,3,success,yes,7.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
35,unemployed,married,secondary,no,978.0,no,no,cellular,29.0,jun,660,2,182,6,success,yes,10.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
33,management,single,tertiary,no,718.0,yes,no,cellular,29.0,jun,271,1,84,3,success,yes,4.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0
32,technician,divorced,tertiary,no,3255.0,no,no,cellular,29.0,jun,167,2,-1,0,unknown,yes,9.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
48,admin.,single,secondary,no,1544.0,yes,no,telephone,30.0,jun,263,1,450,2,failure,yes,0.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0
43,management,single,tertiary,no,0.0,no,no,cellular,30.0,jun,275,2,296,1,failure,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
32,technician,single,tertiary,no,4071.0,no,no,cellular,30.0,jun,319,2,-1,0,unknown,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
74,retired,divorced,primary,no,29080.0,no,no,cellular,30.0,jun,301,5,93,4,other,yes,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
32,management,single,tertiary,no,12569.0,no,no,cellular,1.0,jul,561,2,295,2,success,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
63,retired,married,secondary,no,2896.0,no,no,cellular,1.0,jul,304,1,119,2,success,yes,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
28,student,single,secondary,no,196.0,no,no,cellular,2.0,jul,423,3,-1,0,unknown,yes,8.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
31,services,single,secondary,no,1027.0,no,no,cellular,2.0,jul,217,3,-1,0,unknown,yes,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
26,blue-collar,single,secondary,no,463.0,no,yes,cellular,2.0,jul,248,2,-1,0,unknown,yes,1.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0
31,student,single,secondary,no,3511.0,no,no,cellular,2.0,jul,667,1,-1,0,unknown,yes,8.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
39,management,divorced,tertiary,no,224.0,no,no,cellular,2.0,jul,194,2,88,1,success,yes,4.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
28,services,single,secondary,no,198.0,no,no,cellular,5.0,jul,128,2,-1,0,unknown,yes,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
30,technician,single,tertiary,no,0.0,yes,no,cellular,5.0,jul,140,1,424,8,success,yes,9.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0
24,admin.,single,tertiary,no,674.0,yes,no,cellular,6.0,jul,267,1,-1,0,unknown,yes,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0
32,management,single,tertiary,no,623.0,no,no,cellular,6.0,jul,335,3,194,2,failure,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
46,management,divorced,tertiary,no,558.0,no,no,cellular,6.0,jul,319,1,-1,0,unknown,yes,4.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
60,technician,married,secondary,no,259.0,no,no,cellular,6.0,jul,396,1,386,2,success,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
37,technician,married,secondary,no,432.0,yes,no,cellular,6.0,jul,386,3,776,55,failure,yes,9.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0
48,management,single,tertiary,no,159.0,no,no,telephone,7.0,jul,229,1,251,6,success,yes,4.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0
52,services,married,secondary,no,657.0,no,no,telephone,7.0,jul,398,2,460,2,failure,yes,7.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0
29,management,single,tertiary,no,1808.0,no,no,cellular,7.0,jul,273,2,433,1,success,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
71,retired,divorced,unknown,no,392.0,no,no,telephone,7.0,jul,276,2,-1,0,unknown,yes,5.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0
47,management,single,tertiary,no,6651.0,no,no,cellular,8.0,jul,229,1,412,2,failure,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
70,retired,married,primary,no,2795.0,no,no,cellular,8.0,jul,480,1,181,2,success,yes,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
28,management,single,tertiary,yes,1414.0,yes,no,cellular,8.0,jul,294,1,521,1,failure,yes,4.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0
31,self-employed,married,tertiary,no,2666.0,no,no,telephone,8.0,jul,411,2,148,9,other,yes,6.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0
80,retired,married,secondary,no,668.0,no,no,telephone,8.0,jul,250,1,371,1,success,yes,5.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0
29,management,single,tertiary,no,502.0,no,no,cellular,8.0,jul,968,1,87,5,failure,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
23,student,single,secondary,no,1809.0,no,no,cellular,8.0,jul,414,2,-1,0,unknown,yes,8.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
